CEEB Code,School Name,City,State,Postcode
020022,DEERING SCHOOL,DEERING,AK,99736
020363,NEW HORIZONS HIGH SCHOOL DELTA,JCT,AK,99737
020023,DELTA JUNIOR SENIOR HIGH SCHL DELTA,JUNCTION,AK,99737
020343,DELTA CYBER SCHOOL DELTA,JUNCTION,AK,99737
020349,LIVING WORD ACADEMY DELTA,JUNCTION,AK,99737
020352,WHITESTONE HS/TRAINING CENTER DELTA,JUNCTION,AK,99737
020362,DELTA CORRESPONDENCE SCHOOL DELTA,JUNCTION,AK,99737
020408,GERSTLE RIVER SCHOOL DELTA,JUNCTION,AK,99737
020025,DILLINGHAM HIGH SCHOOL,DILLINGHAM,AK,99576
020146,WILLIAM SONNY NELSON SCHOOL,DILLINGHAM,AK,99576
020147,KOLIGANEK SCHOOL,DILLINGHAM,AK,99576
020168,DIOMEDE HIGH SCHOOL,DIOMEDE,AK,99762
020230,DOT LAKE SCHOOL DOT,LAKE,AK,99737
020243,EAGLE COMMUNITY SCHOOL,EAGLE,AK,99738
020368,EAGLE RIVER HIGH SCHOOL EAGLE,RIVER,AK,99577
020384,EAGLE RIVER CHRISTIAN SCHOOL EAGLE,RIVER,AK,99577
020424,IDITAROD DISTANCE LEARNING CTR EAGLE,RIVER,AK,99577
020207,EEK SCHOOL,EEK,AK,99578
020278,EGEGIK SCHOOL,EGEGIK,AK,99579
020033,BEN EIELSON HIGH SCHOOL EIELSON,AFB,AK,99702
020148,ANIGUIIN HIGH SCHOOL,ELIM,AK,99739
020027,EMMONAK HIGH SCHOOL,EMMONAK,AK,99581
020028,WEST VALLEY HIGH SCHOOL,FAIRBANKS,AK,99709
020034,HOWARD LUKE ACADEMY,FAIRBANKS,AK,99707
020035,AUSTIN E LATHROP HIGH SCHOOL,FAIRBANKS,AK,99701
020037,MONROE CATHOLIC JR-SR HS,FAIRBANKS,AK,99701
020092,BETTLES SCHOOL,FAIRBANKS,AK,99709
020161,JAMES T HUTCHISON HIGH SCHOOL,FAIRBANKS,AK,99709
020175,BIBLE BAPTIST CHURCH CHRSTN SC,FAIRBANKS,AK,99701
020193,RAVEN SCHOOL,FAIRBANKS,AK,99709
020263,FAR NORTH CHRISTIAN SCHOOL,FAIRBANKS,AK,99701
020269,JIMMY HUNTINGTON SCHOOL,FAIRBANKS,AK,99709
020287,FAIRBANKS B E S T,FAIRBANKS,AK,99701
020353,IDEA HOMESCHOOL,FAIRBANKS,AK,99701
020359,STAR OF NORTH SECONDARY SCHOOL,FAIRBANKS,AK,99701
020367,FAIRHILL CHRISTIAN SCHOOL,FAIRBANKS,AK,99712
020369,EFFIE KOKRINE CHARTER SCHOOL,FAIRBANKS,AK,99709
020371,GOLDEN HEART ACADEMY,FAIRBANKS,AK,99701
004866,UNIV ALASKA FAIRBANKS,FAIRBANKS,AK,99775
020077,FALSE PASS SCHOOL FALSE,PASS,AK,99583
020320,ALASKA MILITARY YOUTH ACADEMY FORT,RICHARDSON,AK,99505
020032,ARMY EDUCATION CENTER FORT,WAINWRIGHT,AK,99703
020036,FORT YUKON SCHOOL FORT,YUKON,AK,99740
020323,VOZNESENKA SCHOOL FRITZ,CREEK,AK,99603
020324,SMOKY BAY SCHOOL FRITZ,CREEK,AK,99603
020372,RAZDOLNA FRITZ,CREEK,AK,99603
020388,KACHEMAK SELO SCHOOL FRITZ,CREEK,AK,99603
020044,SIDNEY C HUNTINGTON SCHOOL,GALENA,AK,99741
020351,GALENA INTERIOR LEARNING ACAD,GALENA,AK,99741
020049,JOHN APANGALOOK MEMORIAL HS,GAMBELL,AK,99742
020039,GLENNALLEN SCHOOL,GLENNALLEN,AK,99588
020400,COPPER RIVER CORRESPONDENCE PR,GLENNALLEN,AK,99588
001237,ALASKA BIBLE COLLEGE,GLENNALLEN,AK,99588
020253,MARTIN L OLSON SCHOOL,GOLOVIN,AK,99762
020208,ROCKY MOUNTAIN SCHOOL GOODNEWS,BAY,AK,99589
020163,DAVID-LOUIS MEMORIAL SCHOOL,GRAYLING,AK,99590
020042,GUSTAVUS SCHOOL,GUSTAVUS,AK,99826
020040,HAINES HIGH SCHOOL,HAINES,AK,99827
020335,KLUKWAN SCHOOL,HAINES,AK,99827
000127,COVENANT LIFE COLLEGE,HAINES,AK,99827
020041,TRI-VALLEY SCHOOL,HEALY,AK,99743
020361,DENALI PEAK,HEALY,AK,99743
020239,HOLY CROSS SCHOOL HOLY,CROSS,AK,99602
020045,HOMER HIGH SCHOOL,HOMER,AK,99603
020364,HOMER FLEX ALTERNATIVE HS,HOMER,AK,99603
029002,HOMER MIDDLE SCHOOL,HOMER,AK,99603
020048,HOONAH HIGH SCHOOL,HOONAH,AK,99829
020123,HOOPER BAY HIGH SCHOOL HOOPER,BAY,AK,99604
020395,HOPE SCHOOL,HOPE,AK,99605
020178,HOUSTON JR SR HIGH SCHOOL,HOUSTON,AK,99694
020415,JOHNNY OLDMAN SCHOOL,HUGHES,AK,99745
020053,HYDABURG HIGH SCHOOL,HYDABURG,AK,99922
020429,HYDER SCHOOL,HYDER,AK,99923
020096,NEWHALEN SCHOOL,ILIAMNA,AK,99606
004366,UNIV OF ALASKA JUNEAU,JUNEAU,AK,99801
020055,JUNEAU-DOUGLAS HIGH SCHOOL,JUNEAU,AK,99801
020341,JUNEAU CHRISTIAN SCHOOL,JUNEAU,AK,99803
020376,YAAKOOSGE DAAKAHIDI ALT HS,JUNEAU,AK,99801
020379,THUNDER MOUNTAIN HIGH SCHOOL,JUNEAU,AK,99801
020425,JOHNSON YOUTH CENTER,JUNEAU,AK,99801
020427,HOMEBRIDGE,JUNEAU,AK,99801
029003,DZANTIK'I HEENI MIDDLE SCHOOL,JUNEAU,AK,99801
004897,UNIV ALASKA SOUTHEAST JUNEAU,JUNEAU,AK,99801
007215,ALASKA PERF SCHLR PRIVATE SCHL,JUNEAU,AK,99811
020058,KAKE CITY HIGH SCHOOL,KAKE,AK,99830
020166,KAVEOLOOK HIGH SCHOOL,KAKTOVIK,AK,99747
020227,GEORGE MORGAN SENIOR HS,KALSKAG,AK,99607
020167,KALTAG SCHOOL,KALTAG,AK,99748
020303,KARLUK SCHOOL,KARLUK,AK,99608
020430,BARRY STEWART KASAAN SCHOOL,KASAAN,AK,99950
020209,AKULA ELITNAURVIK,KASIGLUK,AK,99609
020310,KASIGLUK-AKIUK,KASIGLUK,AK,99609
020057,WINGS CHRISTIAN ACADEMY,KENAI,AK,99611
020060,KENAI CENTRAL HIGH SCHOOL,KENAI,AK,99611
020334,KENAI ALTERNATIVE HIGH SCHOOL,KENAI,AK,99611
020410,MARATHON SCHOOL,KENAI,AK,99611
004379,UNIV OF ALASKA SOUTHEAST,KETCHIKAN,AK,99901
020065,KETCHIKAN HIGH SCHOOL,KETCHIKAN,AK,99901
020244,REVILLA HIGH SCHOOL,KETCHIKAN,AK,99901
020401,WHALE PASS SCHOOL,KETCHIKAN,AK,99950
020403,NAUKATI SCHOOL,KETCHIKAN,AK,99950
020406,PORT PROTECTION SCHOOL,KETCHIKAN,AK,99950
020419,FAST TRACK,KETCHIKAN,AK,99901
020421,KETCHIKAN REGIONAL YOUTH FCLTY,KETCHIKAN,AK,99901
020069,KIANA HIGH SCHOOL,KIANA,AK,99749
020228,KING COVE SCHOOL KING,COVE,AK,99612
020059,CHIGNIK LAGOON SCHOOL KING,SALMON,AK,99613
020066,KOKHANOK SCHOOL KING,SALMON,AK,99613
020113,PERRYVILLE SCHOOL KING,SALMON,AK,99613
020241,IGIUGIG SCHOOL KING,SALMON,AK,99613
020210,CHIEF PAUL MEMORIAL SCHOOL,KIPNUK,AK,99614
020071,MCQUEEN HIGH SCHOOL,KIVALINA,AK,99750
020070,KLAWOCK HIGH SCHOOL,KLAWOCK,AK,99925
020396,KOBUK SCHOOL,KOBUK,AK,99751
020075,KODIAK HIGH SCHOOL,KODIAK,AK,99615
020111,PORT LIONS SCHOOL,KODIAK,AK,99615
020304,DANGER BAY SCHOOL,KODIAK,AK,99615
020413,AKTEACH,KODIAK,AK,99615
004372,KODIAK COLLEGE UAA,KODIAK,AK,99615
020211,DICK R KIUNYA MEMORIAL SCHOOL,KONGIGANAK,AK,99545
020189,KOTLIK SCHOOLS,KOTLIK,AK,99620
020079,KOTZEBUE HIGH SCHOOL,KOTZEBUE,AK,99752
020411,NWABSD HOME SCHOOL,KOTZEBUE,AK,99752
020158,KOYUK-MALEMUTE HIGH SCHOOL,KOYUK,AK,99753
020212,KET'ACIK & AAPALLUK MEML HS,KWETHLUK,AK,99621
020213,KWIGILLINGOK HIGH SCHOOL,KWIGILLINGOK,AK,99622
020081,LARSEN BAY HIGH SCHOOL LARSEN,BAY,AK,99624
020084,LEVELOCK HIGH SCHOOL,LEVELOCK,AK,99625
020423,GLADYS DART SCHOOL MANLEY HOT,SPRNG,AK,99756
020087,MANOKOTAK HIGH SCHOOL,MANOKOTAK,AK,99628
020232,MARSHALL SCHOOL,MARSHALL,AK,99585
020080,MCGRATH HIGH SCHOOL MC,GRATH,AK,99627
020245,IDITAROD AREA SD CORRES STUDY,MCGRATH,AK,99627
020214,NUNIWARMIUT SCHOOLS,MEKORYUK,AK,99630
020277,MENTASTA LAKE KATIE JOHN SCH MENTASTA,LAKE,AK,99780
020083,METLAKATLA HIGH SCHOOL,METLAKATLA,AK,99926
020327,BIBLE BAPTIST CHURCH SCHOOL,METLAKATLA,AK,99926
020272,MINTO SCHOOL,MINTO,AK,99758
020086,IGNATIUS BEANS SCHOOL MOUNTAIN,VILLAGE,AK,99632
020088,BRISTOL BAY BOROUGH HS,NAKNEK,AK,99633
020416,BRISTOL BAY CORRESPONDENCE SCH,NAKNEK,AK,99633
020240,NANWALEK SCHOOL,NANWALEK,AK,99603
020215,WILLIAM N MILLER MEMORIAL SCH,NAPAKIAK,AK,99634
020216,ZACHARIAS J WILLIAMS MEM HS,NAPASKIAK,AK,99559
020116,NELSON LAGOON SCHOOL NELSON,LAGOON,AK,99571
020095,NENANA HIGH SCHOOL,NENANA,AK,99760
020392,CYBERLYNX CORRESPONDENCE PRG,NENANA,AK,99760
020089,CHIEF IVAN BLUNKA SCHOOL NEW,STUYAHOK,AK,99636
020218,NEWTOK AYAPRUN HIGH SCHOOL,NEWTOK,AK,99559
020219,NIGHTMUTE SCHOOL,NIGHTMUTE,AK,99690
020274,NIKISKI JUNIOR SENIOR HS,NIKISKI,AK,99635
020184,NIKOLAEVSK ELEMENTARY HS,NIKOLAEVSK,AK,99556
020171,TOP OF THE KUSKOKWIM,NIKOLAI,AK,99691
020098,NINILCHIK HIGH SCHOOL,NINILCHIK,AK,99639
020099,NAPAAQTUGMIUT SCHOOL,NOATAK,AK,99761
020100,NOME BELTZ HIGH SCHOOL,NOME,AK,99762
020412,NOME YOUTH FACILITY,NOME,AK,99762
020101,NONDALTON SCHOOL,NONDALTON,AK,99640
020414,LAKE VIEW HOME SCHOOL,NONDALTON,AK,99640
020103,NOORVIK HIGH SCHOOL,NOORVIK,AK,99763
020029,NORTH POLE HIGH SCHOOL NORTH,POLE,AK,99705
020174,NORTH POLE CHRISTIAN SCHOOL NORTH,POLE,AK,99705
020122,WALTER NORTHWAY SCHOOL,NORTHWAY,AK,99764
020260,NUIQSUT TRAPPER SCHOOL,NUIQSUT,AK,99789
020104,ANDREW K DEMOSKI SCHOOL,NULATO,AK,99765
020134,SHELDON POINT HIGH SCHOOL NUNAM,IQUA,AK,99666
020220,ANNA TOBELUK MEMORIAL HS,NUNAPITCHUK,AK,99641
020106,OLD HARBOR SCHOOL OLD,HARBOR,AK,99643
020107,OUZINKIE SCHOOL,OUZINKIE,AK,99644
004509,UNIV OF ALASKA ANCHORAGE,PALMER,AK,99645
020105,PALMER HIGH SCHOOL,PALMER,AK,99645
020185,VALLEY CHRISTIAN SCHOOL,PALMER,AK,99645
020286,COLONY HIGH SCHOOL,PALMER,AK,99645
020292,MATANUSKA CHRISTIAN SCHOOL,PALMER,AK,99645
020357,VALLEY PATHWAYS,PALMER,AK,99645
020840,MAT SU MIDDLE COLLEGE SCHOOL,PALMER,AK,99645
020422,MAT-SU YOUTH FACILITY,PALMER,AK,99645
020109,DENA'INA SCHOOL PEDRO,BAY,AK,99647
020242,PELICAN HIGH SCHOOL,PELICAN,AK,99832
020110,PETERSBURG HIGH SCHOOL,PETERSBURG,AK,99833
020279,PILOT POINT SCHOOL PILOT,POINT,AK,99649
020233,PILOT STATION SCHOOLS PILOT,STATION,AK,99650
020221,ARVIQ HIGH SCHOOL,PLATINUM,AK,99651
020246,TIKIGAQ SCHOOL POINT,HOPE,AK,99766
020344,KALI SCHOOL POINT,LAY,AK,99759
020405,PORT ALEXANDER SCHOOL PORT,ALEXANDER,AK,99836
020280,TANALIAN SCHOOL PORT,ALSWORTH,AK,99653
021280,PORT GRAHAM SCHOOL PORT,GRAHAM,AK,99603
020114,MESHIK SCHOOL PORT,HEIDEN,AK,99549
020222,KUINERRARMIUT ELITNAURVIAT,QUINHAGAK,AK,99655
020273,MERRELINE A KANGAS HIGH SCHOOL,RUBY,AK,99768
020234,RUSSIAN MISSION SCHOOL RUSSIAN,MISSION,AK,99657
020265,PITKAS POINT SCHOOL SAINT,MARYS,AK,99658
020254,SAINT PAUL ISLAND SCHOOL SAINT PAUL,IS,AK,99660
020117,SAND POINT SCHOOL SAND,POINT,AK,99661
020331,HOGARTH KINGEEKUK SR MEM HS,SAVOONGA,AK,99769
020162,SCAMMON BAY SCHOOL SCAMMON,BAY,AK,99662
020118,SELAWIK DAVIS-ROMOTH SCHOOL,SELAWIK,AK,99770
020120,SUSAN B ENGLISH ELEMENTARY HS,SELDOVIA,AK,99663
020125,SEWARD HIGH SCHOOL,SEWARD,AK,99664
020235,INNOKO RIVER HIGH SCHOOL,SHAGELUK,AK,99665
020129,SHAKTOOLIK HIGH SCHOOL,SHAKTOOLIK,AK,99771
020126,SHISHMAREF HIGH SCHOOL,SHISHMAREF,AK,99772
020127,SHUNGNAK SCHOOL,SHUNGNAK,AK,99773
004754,UNIV OF ALASKA SE SITKA CAMPUS,SITKA,AK,99835
020085,MOUNT EDGECUMBE HIGH SCHOOL,SITKA,AK,99835
020130,SITKA HIGH SCHOOL,SITKA,AK,99835
020321,PACIFIC HIGH SCHOOL,SITKA,AK,99835
020378,REACH CORRESPONDENCE,SITKA,AK,99835
004742,SHELDON JACKSON COLLEGE,SITKA,AK,99835
020135,SKAGWAY HIGH SCHOOL,SKAGWAY,AK,99840
020387,SLANA SCHOOL,SLANA,AK,99586
020306,JACK EGNATY SENIOR SCHOOL,SLEETMUTE,AK,99668
004373,U ALASKA KENAI PENINSULA,SOLDOTNA,AK,99669
020131,SOLDOTNA HIGH SCHOOL,SOLDOTNA,AK,99669
020132,COOK INLET ACADEMY,SOLDOTNA,AK,99669
020285,SKYVIEW HIGH SCHOOL,SOLDOTNA,AK,99669
020360,CONNECTIONS PROGRAM,SOLDOTNA,AK,99669
020377,RIVER CITY ACADEMY,SOLDOTNA,AK,99669
007227,ALASKA CHRISTIAN COLLEGE,SOLDOTNA,AK,99669
020275,ANDREAFSKI HIGH SCHOOL ST,MARYS,AK,99658
020247,ANTHONY A ANDREWS SCHOOL ST,MICHAEL,AK,99659
020248,TUKURNGAILNGUQ SCHOOL,STEBBINS,AK,99671
020345,ACADEMY HIGHER LEARNING MLS,STERLING,AK,99672
020348,OLD STEVENS VILLAGE SCHOOL STEVENS,VILLAGE,AK,99774
020307,GUSTY MICHAEL SCHOOL STONY,RIVER,AK,99557
020270,GLACIER VIEW SCHOOL,SUTTON,AK,99674
020172,TAKOTNA COMMUNITY SCHOOL,TAKOTNA,AK,99675
020347,TAKOTNA CHARTER & TRAINING SCH,TAKOTNA,AK,99675
020136,SUSITNA VALLEY HIGH SCHOOL,TALKEETNA,AK,99676
020137,MAUDREY J SOMMER SCHOOL,TANANA,AK,99777
020295,TATITLEK COMMUNITY SCHOOL,TATITLEK,AK,99677
020151,JAMES C ISABELL MEMORIAL HS,TELLER,AK,99778
020296,TENAKEE SPRINGS SCHOOL TENAKEE,SPRINGS,AK,99841
020290,THORNE BAY SCHOOL THORNE,BAY,AK,99919
020143,TOGIAK SCHOOL,TOGIAK,AK,99678
020138,TOK SCHOOL,TOK,AK,99780
020217,NELSON ISLAND HIGH SCHOOL TOKSOOK,BAY,AK,99637
020223,TULUKSAK HIGH SCHOOL,TULUKSAK,AK,99679
020224,LEWIS ANGAPAK MEMORIAL HS,TUNTUTULIAK,AK,99680
020139,PAUL T ALBERT MEMORIAL HS,TUNUNAK,AK,99681
020141,TEBUGHNA SCHOOL,TYONEK,AK,99682
020157,FRANK A DEGNAN HIGH SCHOOL,UNALAKLEET,AK,99684
020999,BERING STRAIT SCHOOL DISTRICT,UNALAKLEET,AK,99684
020140,UNALASKA HIGH SCHOOL,UNALASKA,AK,99685
004636,PRINCE WILLIAM SOUND CMTY COLL,VALDEZ,AK,99686
020150,VALDEZ HIGH SCHOOL,VALDEZ,AK,99686
020164,JOHN FREDSON SCHOOL,VENETIE,AK,99781
020152,ALAK HIGH SCHOOL,WAINWRIGHT,AK,99782
020309,KINGIKMIUT WALES SCHOOL,WALES,AK,99783
020155,WASILLA HIGH SCHOOL,WASILLA,AK,99654
020176,MAT-SU CENTRAL SCHOOL,WASILLA,AK,99654
020283,BURCHELL HIGH SCHOOL,WASILLA,AK,99654
020381,AMERICAN CHARTER ACADEMY,WASILLA,AK,99623
020382,CORNERSTONE CHRISTIAN SCHOOL,WASILLA,AK,99654
020389,TWINDLY BRIDGE CHARTER SCHOOL,WASILLA,AK,99654
020409,WASILLA LAKE CHRISTIAN SCHOOL,WASILLA,AK,99654
021080,MAT SU CAREER & TECHNICAL HS,WASILLA,AK,99654
021081,MAT-SU DAY SCHOOL,WASILLA,AK,99654
020428,JOE REDINGTON SR JR/SR HIGH,WASILLA,AK,99687
020156,WHITE MOUNTAIN SCHOOL WHITE,MOUNTAIN,AK,99784
020225,WHITTIER HIGH SCHOOL,WHITTIER,AK,99693
020399,BERYOZOVA SCHOOL,WILLOW,AK,99688
020160,WRANGELL PUBLIC HIGH SCHOOL,WRANGELL,AK,99929
020170,YAKUTAT HIGH SCHOOL,YAKUTAT,AK,99689
020431,LEAD SCHOOL,YAKUTAT,AK,99689
010000,ABBEVILLE HIGH SCHOOL,ABBEVILLE,AL,36310
010001,ABBEVILLE CHRISTIAN ACADEMY,ABBEVILLE,AL,36310
010040,WOODLAND WEST CHRISTIAN SCHOOL,ADAMSVILLE,AL,35005
010375,MINOR HIGH SCHOOL,ADAMSVILLE,AL,35005
019002,MINOR MIDDLE SCHOOL,ADAMSVILLE,AL,35005
010010,ADDISON HIGH SCHOOL,ADDISON,AL,35540
010017,AKRON HIGH SCHOOL,AKRON,AL,35441
010022,KINGWOOD CHRISTIAN SCHOOL,ALABASTER,AL,35007
010026,EVANGEL CHRISTIAN SCHOOL,ALABASTER,AL,35007
010028,EVANGEL CLASSICAL CHRISTIAN,ALABASTER,AL,35007
012485,THOMPSON HIGH SCHOOL,ALABASTER,AL,35007
010025,ALBERTVILLE HIGH SCHOOL,ALBERTVILLE,AL,35950
010027,ASBURY HIGH SCHOOL,ALBERTVILLE,AL,35951
010030,MARSHALL CHRISTIAN ACADEMY,ALBERTVILLE,AL,35951
000189,CENTRL ALABAMA C C CHILDSBRG ALEX,CITY,AL,35010
000715,CENTRAL ALABAMA CMNTY COLLEGE ALEX,CITY,AL,35010
010035,BENJAMIN RUSSELL HIGH SCHOOL ALEXANDER,CITY,AL,35011
010047,LAUREL HIGH SCHOOL ALEXANDER,CITY,AL,35010
010051,VICTORY BAPTIST ACADEMY ALEXANDER,CITY,AL,35010
010052,WEST END CHRISTIAN ACADEMY ALEXANDER,CITY,AL,35010
010055,ALEXANDRIA HIGH SCHOOL,ALEXANDRIA,AL,36250
010060,ALICEVILLE HIGH SCHOOL,ALICEVILLE,AL,35442
010070,WINTERBORO HIGH SCHOOL,ALPINE,AL,35014
010074,GLAD TIDINGS CHRISTIAN ACADEMY,ALTOONA,AL,35952
001429,L B WALLACE STATE JR COLLEGE,ANDALUSIA,AL,36420
010080,ANDALUSIA HIGH SCHOOL,ANDALUSIA,AL,36420
010090,PLEASANT HOME SCHOOL,ANDALUSIA,AL,36420
010100,STRAUGHN HIGH SCHOOL,ANDALUSIA,AL,36421
010109,DONOHO SCHOOL,ANNISTON,AL,36207
010110,ANNISTON HIGH SCHOOL,ANNISTON,AL,36207
010117,CORNERSTONE CHRISTIAN ACADEMY,ANNISTON,AL,36207
010123,SAKS HIGH SCHOOL,ANNISTON,AL,36206
010124,FAITH CHRISTIAN HIGH SCHOOL,ANNISTON,AL,36207
010125,WELLBORN HIGH SCHOOL,ANNISTON,AL,36201
012090,WHITE PLAINS HIGH SCHOOL,ANNISTON,AL,36207
010126,HARVEST EDUCATIONAL RESOURCE,ANNISTON,AL,36201
001828,HARRY M AYERS STATE TECH COLL,ANNISTON,AL,36202
010153,IQRA MATH AND SCIENCE ACADEMY,ANNISTON,AL,36207
010129,ARAB CHRISTIAN ACADEMY,ARAB,AL,35016
010130,ARAB HIGH SCHOOL,ARAB,AL,35016
010132,ARDMORE HIGH SCHOOL,ARDMORE,AL,35739
010135,ARITON HIGH SCHOOL,ARITON,AL,36311
010140,MEEK HIGH SCHOOL,ARLEY,AL,35541
010143,ASHFORD ACADEMY,ASHFORD,AL,36312
010150,ASHFORD HIGH SCHOOL,ASHFORD,AL,36312
010156,FIRST ASSEMBLY CHRSTN SCHOOL,ASHLAND,AL,36251
010781,MELLOW VALLEY CHRISTIAN ACAD,ASHLAND,AL,36251
010165,ASHVILLE HIGH SCHOOL,ASHVILLE,AL,35953
010166,CALVARY CHRISTIAN ACADEMY,ASHVILLE,AL,35953
010014,LINDSAY LANE CHRISTIAN ACADEMY,ATHENS,AL,35611
010170,ATHENS BIBLE SCHOOL,ATHENS,AL,35611
010175,ATHENS HIGH SCHOOL,ATHENS,AL,35611
010180,CLEMENTS HIGH SCHOOL,ATHENS,AL,35611
010181,TEMPLE CHRISTIAN ACADEMY,ATHENS,AL,35613
010185,EAST LIMESTONE HIGH SCHOOL,ATHENS,AL,35613
010186,LIMESTONE CTY CAREER/TECH CTR,ATHENS,AL,35611
010187,MOUNT PISGAH BAPTIST ACADEMY,ATHENS,AL,35611
010006,ATHENS RENAISSANCE SCHOOL,ATHENS,AL,35611
010013,ALABAMA CONNECTIONS ACADEMY,ATHENS,AL,35614
000706,ATHENS STATE COLLEGE,ATHENS,AL,35611
010199,ATMORE CHRISTIAN SCHOOL,ATMORE,AL,36502
010200,ESCAMBIA COUNTY HIGH SCHOOL,ATMORE,AL,36502
010202,PRECEPT CHRISTIAN SCHOOL,ATMORE,AL,36502
010586,ESCAMBIA ACADEMY,ATMORE,AL,36502
019011,ESCAMBIA COUNTY MIDDLE SCHOOL,ATMORE,AL,36502
010151,PATHWAY OF BALDWIN COUNTY,ATMORE,AL,36502
010210,ETOWAH HIGH SCHOOL,ATTALLA,AL,35954
011189,PASE HIGH SCHOOL,ATTALLA,AL,35954
010220,AUBURN HIGH SCHOOL,AUBURN,AL,36830
010221,COVENANT PRESBYTRIAN CHRSTN SC,AUBURN,AL,36830
010223,LEE-SCOTT ACADEMY,AUBURN,AL,36830
010224,LAKEVIEW CHRISTIAN SCHOOL,AUBURN,AL,36830
011671,LOACHAPOKA HIGH SCHOOL,AUBURN,AL,36832
012051,BALLARD CHRISTIAN SCHOOL,AUBURN,AL,36830
019005,J F DRAKE MIDDLE SCHOOL,AUBURN,AL,36832
019006,AUBURN JUNIOR HIGH SCHOOL,AUBURN,AL,36830
019035,WRIGHTS MILL RD ELEMENTARY SCHOOL,AUBURN,AL,36830
001005,AUBURN UNIVERSITY,AUBURN,AL,36830
010235,AUTAUGAVILLE HIGH SCHOOL,AUTAUGAVILLE,AL,36003
001939,JAMES H FAULKNER ST CMTY COLL BAY,MINETTE,AL,36507
010245,BALDWIN COUNTY HIGH SCHOOL BAY,MINETTE,AL,36507
010248,NORTH BALDWIN CENTER FOR TECH BAY,MINETTE,AL,36507
008048,FAULKNER CMTY COLL UPWARD BND BAY,MINETTE,AL,36507
010265,PHILLIPS HIGH SCHOOL BEAR,CREEK,AL,35543
010275,J F SHIELDS HIGH SCHOOL,BEATRICE,AL,36425
010300,BERRY HIGH SCHOOL,BERRY,AL,35546
010306,BESSEMER ACADEMY,BESSEMER,AL,35022
010309,FLINT HILL CHRISTIAN SCHOOL,BESSEMER,AL,35022
010311,BESSEMER CITY HIGH SCHOOL,BESSEMER,AL,35022
010312,HARVEST CHRISTIAN SCHOOL,BESSEMER,AL,35023
010313,GODS CHURCH CHRISTIAN ACADEMY,BESSEMER,AL,35020
010320,OAK GROVE HIGH SCHOOL,BESSEMER,AL,35023
010321,ROCK CREEK ACADEMY,BESSEMER,AL,35023
010322,BRENTWOOD CHRISTIAN ACADEMY,BESSEMER,AL,35020
010324,SOUTHCREST CHRISTIAN SCHOOL,BESSEMER,AL,35023
010758,CALVARY CHRISTIAN SCH,BESSEMER,AL,35023
000179,BESSEMER STATE TECHNICAL COLL,BESSEMER,AL,35021
002696,ITT INSTITUTE BIRMINGHAM,BESSEMER,AL,35022
010325,BILLINGSLEY SCHOOL,BILLINGSLEY,AL,36006
001352,JEFFERSON STATE COMMUNITY COLL,BIRMINGHAM,AL,35215
001933,LAWSON STATE COMMUNITY COLLEGE,BIRMINGHAM,AL,35221
010326,ALABAMA SCHOOL OF FINE ARTS,BIRMINGHAM,AL,35203
010332,BRIARWOOD CHRISTIAN HS,BIRMINGHAM,AL,35242
010335,ALTAMONT SCHOOL,BIRMINGHAM,AL,35222
010342,CATHEDRAL CHRISTIAN SCHOOL,BIRMINGHAM,AL,35215
010344,CENTRAL PARK CHRISTIAN SCHOOL,BIRMINGHAM,AL,35208
010346,MOUNTAIN VIEW BAPTIST SCHOOL,BIRMINGHAM,AL,35235
010351,GLORYLAND CHRISTIAN ACADEMY,BIRMINGHAM,AL,35214
010355,RAMSAY HIGH SCHOOL,BIRMINGHAM,AL,35205
010356,GAN GAN AND PA PA LEARN RES CT,BIRMINGHAM,AL,35217
010359,GLEN IRIS BAPTIST SCHOOL,BIRMINGHAM,AL,35205
010362,GOOD SAMARITAN CHRISTIAN SCH,BIRMINGHAM,AL,35215
010366,HUFFMAN HIGH SCHOOL,BIRMINGHAM,AL,35215
010370,JOHN CARROLL CATHOLIC HS,BIRMINGHAM,AL,35209
010372,FOREST PARK SCHOOL,BIRMINGHAM,AL,35222
010378,MARANATHAN ACADEMY,BIRMINGHAM,AL,35232
010379,MIRACLE DLVRNCE TMPL LRNG ACAD,BIRMINGHAM,AL,35211
010381,SPAIN PARK HIGH SCHOOL,BIRMINGHAM,AL,35242
010382,WESTMINSTER SCHOOL AT OAK MNTN,BIRMINGHAM,AL,35242
010395,A H PARKER HIGH SCHOOL,BIRMINGHAM,AL,35204
010402,THE ARLINGTON SCHOOL,BIRMINGHAM,AL,35205
010404,PARKWAY CHRISTIAN ACADEMY,BIRMINGHAM,AL,35215
010405,GW CARVER HS HLTH PROF ENG TEC,BIRMINGHAM,AL,35207
010406,PARKWAY CHRISTIAN SCHOOL,BIRMINGHAM,AL,35215
010408,OAK MOUNTAIN HIGH SCHOOL,BIRMINGHAM,AL,35242
010409,WINEWOOD CHRISTIAN SCHOOL,BIRMINGHAM,AL,35215
010415,SHADES VALLEY HIGH SCHOOL,BIRMINGHAM,AL,35210
010416,SPRINGVILLE RD CMTY CHURCH SCH,BIRMINGHAM,AL,35215
010418,ALABAMA YOUTH SER CHLKVLLE CAM,BIRMINGHAM,AL,35215
010421,SPRING VALLEY SCHOOL,BIRMINGHAM,AL,35213
010422,VALLEYDALE CHRISTIAN ACADEMY,BIRMINGHAM,AL,35244
